,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
20,Kaiserslautern,0.58,1.85,-1.27,0.34,1.85,-1.51,0.24,0,0.24,0.58,1.85,-1.27,0,2,-2,-0.73,66.5,54.65,46.09,0.54,0.78,213,7,10,17,18.52,21.79,5.42,5,8,22,6,18,64.5,46.47,4.47,4.51,32.43,16.13,1,Eintracht Braunschweig 2-0 Kaiserslautern,2025-11-29,L,0,0,0,1,-11.850000000000001,-0.24,0.43,-0.43,1.074074074074074,0.6296296296296297,2.371794871794872,2.371794871794872
21,Kaiserslautern,4.63,1.72,2.91,3.18,0.96,2.22,1.44,0,1.44,4.63,0.96,3.67,4,1,3,0.09,62.5,77.59,51.89,1.75,0.25,292,32,28,8,16,32,5.69,14,4,31,10,14,247.2,94.82,25.8,25.33,421.33,97.32,3,Kaiserslautern 4-1 Holstein Kiel,2025-11-23,W,3,1,0,0,15.090000000000003,1.5,2.46,0.54,2.6457142857142855,1.8171428571428572,6.88,3.84
22,Kaiserslautern,1.6,1.26,0.34,1.6,1.19,0.41,0,0.07,-0.07,1.6,1.26,0.34,0,1,-1,-1.34,61.4,61.27,49.65,0.78,0.69,271,20,16,9,20.51,13.04,8.84,2,1,32,7,9,128.2,69.67,6,6.5,65.23,36.78,3,Kaiserslautern 0-1 Hertha BSC,2025-11-08,L,0,0,0,1,-0.12999999999999545,0.09000000000000008,1.77,-1.77,2.0512820512820515,2.0512820512820515,1.8260869565217392,1.7246376811594204
23,Kaiserslautern,1.35,1.02,0.33,1.06,1.02,0.04,0.29,0,0.29,1.35,1.02,0.33,1,1,0,-0.33,53.1,45.45,49.02,0.64,1.03,236,14,16,11,25,10.68,7.8,3,1,33,4,12,79.7,37.31,20.6,26.87,62.07,30.16,3,Fortuna Düsseldorf 1-1 Kaiserslautern,2025-11-02,D,1,0,1,0,-7.649999999999999,-0.39,1.82,-0.82,2.109375,1.65625,0.9902912621359223,0.9902912621359223
24,Kaiserslautern,1.97,2.59,-0.62,1.65,1.07,0.58,0.32,0,0.32,1.97,1.07,0.9,1,1,0,0.62,54.6,52.16,47.45,1.38,0.71,200,25,14,11,10.14,15.49,7.22,13,4,32,4,17,96.5,59.13,18.13,30.52,96.13,58.05,1,Kaiserslautern 1-1 Nürnberg,2025-10-26,D,1,0,1,0,-2.440000000000005,0.6699999999999999,1.19,-0.19,1.427536231884058,1.1956521739130435,3.647887323943662,1.507042253521127
25,Kaiserslautern,1.13,2.55,-1.42,1.13,1.92,-0.79,0,0.63,-0.63,1.13,2.55,-1.42,3,2,1,2.42,37.9,38.37,44.86,0.42,1.36,133,13,12,18,28.57,13.24,12.37,4,3,12,1,13,38.4,21.44,88.13,87.21,103.8,56.88,4,Karlsruher SC 2-3 Kaiserslautern,2025-10-18,W,3,1,0,0,0.46999999999999886,-0.9400000000000002,0.67,2.33,2.6904761904761902,2.6904761904761902,1.8749999999999998,1.4117647058823528
26,Kaiserslautern,3.52,0.6,2.92,2.81,0.59,2.22,0.72,0.01,0.71,3.52,0.6,2.92,3,2,1,-1.92,43.7,41.59,44.78,0.86,0.5,150,15,22,11,25.58,22,11.94,1,5,26,11,9,91.3,56.18,58.93,79.28,116.4,74.57,0,Kaiserslautern 3-2 Bochum,2025-10-04,W,3,1,0,0,-2.1099999999999994,0.36,2.81,0.19,4.093023255813954,3.2674418604651163,1.2,1.18
27,Kaiserslautern,1,3.69,-2.69,1,2.21,-1.21,0,0.72,-0.72,1,2.93,-1.93,0,2,-2,0.69,32.3,27.24,42.18,0.16,1.43,103,3,9,25,56.25,17.48,23.26,1,3,7,2,9,22.3,9.34,139.4,95.3,36.03,14.44,0,Paderborn 2-0 Kaiserslautern,2025-09-27,L,0,0,0,1,-5.059999999999999,-1.27,0.36,-0.36,6.25,6.25,2.5804195804195804,1.5454545454545454
28,Kaiserslautern,1.71,2.08,-0.37,1.43,2.08,-0.65,0.28,0,0.28,1.71,2.08,-0.37,4,1,3,3.37,36.5,62.14,48.81,1.44,0.53,189,19,15,14,10.42,26.42,12.06,7,3,28,4,20,81,64.13,216.4,96.64,374.28,98.93,1,Kaiserslautern 4-1 Preußen Münster,2025-09-19,W,3,1,0,0,25.64,0.9099999999999999,1.28,1.72,1.1875,0.9930555555555556,3.9245283018867925,3.9245283018867925
29,Kaiserslautern,2.75,0.29,2.46,2.67,0.22,2.45,0.08,0.07,0.01,2.75,0.29,2.46,3,0,3,0.54,64.5,72.94,51.94,1.04,0.36,362,18,14,8,13.46,22.22,10.12,7,0,32,5,15,177.6,91.93,7.93,7.27,144.03,77.83,0,Greuther Fürth 0-3 Kaiserslautern,2025-09-14,W,3,1,0,0,8.439999999999998,0.68,2.91,0.09,2.644230769230769,2.567307692307692,0.8055555555555556,0.6111111111111112
30,Kaiserslautern,2.04,1.33,0.71,1.88,1.22,0.66,0.16,0.11,0.05,2.04,1.33,0.71,3,1,2,1.29,47.1,49.85,46.68,0.86,1.03,203,13,17,17,19.77,16.5,17.68,3,4,16,3,8,91.5,44.12,58.93,59.33,82.03,46.36,1,Kaiserslautern 3-1 Darmstadt 98,2025-08-31,W,3,1,0,0,2.75,-0.17000000000000004,1.98,1.02,2.372093023255814,2.186046511627907,1.2912621359223302,1.1844660194174756
31,Kaiserslautern,1.69,2.34,-0.65,0.76,1.28,-0.52,0.18,1.06,-0.88,0.93,2.34,-1.41,1,2,-1,-0.35,43.2,47.81,46.85,0.43,0.8,151,8,11,11,25.58,13.75,10.47,7,4,18,8,10,78.2,38.24,88.87,78.55,126.73,48.94,1,Elversberg 2-1 Kaiserslautern,2025-08-22,L,0,0,0,1,4.609999999999999,-0.37000000000000005,1.13,-1.13,3.9302325581395348,1.7674418604651163,2.925,1.5999999999999999
32,Kaiserslautern,1.96,0.61,1.35,1.14,0.58,0.56,0.06,0.03,0.03,1.2,0.61,0.59,1,0,1,-0.35,54.5,53.2,43.93,0.47,0.57,181,10,11,9,23.4,15.79,12.5,2,4,11,5,8,96.6,59.26,41.87,35.74,101.27,52.98,0,Kaiserslautern 1-0 Schalke 04,2025-08-09,W,3,1,0,0,-1.2999999999999972,-0.09999999999999998,2.57,0.43,4.170212765957447,2.4255319148936167,1.0701754385964912,1.0175438596491229
33,Kaiserslautern,0.47,2.08,-1.61,0.43,1.92,-1.49,0.03,0.16,-0.13,0.47,2.08,-1.61,0,1,-1,0.61,38.2,42.36,47.13,0.5,0.87,161,10,9,14,18,16.09,17.23,4,6,19,5,14,45.7,25.19,92.47,89.31,70.77,44.3,0,Hannover 96 1-0 Kaiserslautern,2025-08-03,L,0,0,0,1,4.159999999999997,-0.37,0.28,-0.28,0.94,0.86,2.3908045977011496,2.206896551724138
