,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
22,Magdeburg,1.86,0.93,0.93,1.82,0.8,1.02,0.04,0.13,-0.09,1.86,0.93,0.93,0,1,-1,-1.93,56.5,54.47,47.58,0.71,0.78,258,17,17,12,23.94,15.38,11,5,4,24,3,10,122.3,66.43,37.67,37.03,84,44.85,0,Magdeburg 0-1 Paderborn,2025-11-09,L,0,0,0,1,-2.030000000000001,-0.07000000000000006,2.23,-2.23,2.619718309859155,2.563380281690141,1.1923076923076923,1.0256410256410258
23,Magdeburg,1.8,3.84,-2.04,0.88,3.52,-2.64,0.16,0.33,-0.17,1.04,3.84,-2.8,0,2,-2,0.04,63.3,60.38,50.02,0.87,0.71,264,21,16,24,18.39,33.8,8.59,9,3,20,7,5,121.3,53.67,16.93,13.05,50.8,23.38,1,Bochum 2-0 Magdeburg,2025-11-02,L,0,0,0,1,-2.9199999999999946,0.16000000000000003,0.71,-0.71,2.0689655172413794,1.0114942528735633,5.408450704225352,4.95774647887324
24,Magdeburg,1.37,0.97,0.4,0.56,0.91,-0.35,0.05,0.06,-0.01,0.61,0.97,-0.36,2,0,2,1.6,36.1,37.55,41.24,0.61,0.49,126,11,12,10,19.67,20.41,14.35,5,11,8,2,15,56.4,33.85,154.8,91.06,154.03,71.16,1,Magdeburg 2-0 Preußen Münster,2025-10-26,W,3,1,0,0,1.4499999999999957,0.12,1.89,1.11,2.2459016393442623,0.918032786885246,1.9795918367346939,1.8571428571428572
25,Magdeburg,0.71,0.88,-0.17,0.66,0.84,-0.18,0.05,0.04,0.01,0.71,0.88,-0.17,0,0,0,0.17,62.3,62.28,47.8,0.97,0.32,264,14,13,11,13.4,34.38,6.49,5,4,21,5,16,127.1,68.26,18.6,14.79,70.03,43.59,1,Darmstadt 98 0-0 Magdeburg,2025-10-19,D,1,0,1,0,-0.01999999999999602,0.6499999999999999,1.25,-0.25,0.7319587628865979,0.6804123711340206,2.75,2.625
26,Magdeburg,1.11,3.38,-2.27,0.97,2.27,-1.3,0.14,1.11,-0.97,1.11,3.38,-2.27,0,4,-4,-1.73,55.5,59.27,48.69,0.53,1.03,237,16,15,20,28.3,19.42,7.75,9,1,21,7,12,118.8,49.07,18.73,24.28,39.3,17.02,5,Magdeburg 0-4 Elversberg,2025-10-05,L,0,0,0,1,3.770000000000003,-0.5,0.46,-0.46,2.0943396226415096,1.8301886792452828,3.2815533980582523,2.203883495145631
27,Magdeburg,2.35,1.6,0.75,2.05,1.43,0.62,0.3,0.18,0.12,2.35,1.6,0.75,0,1,-1,-1.75,51.3,49.24,46.47,1.04,0.97,219,13,21,16,20.19,16.49,11.07,3,5,16,5,13,88.9,47.01,26.6,41.39,75.07,43.44,5,Karlsruher SC 1-0 Magdeburg,2025-09-27,L,0,0,0,1,-2.059999999999995,0.07000000000000006,1.93,-1.93,2.2596153846153846,1.9711538461538458,1.6494845360824744,1.4742268041237112
28,Magdeburg,1.08,1.6,-0.52,1.01,0.84,0.17,0.07,0,0.07,1.08,0.84,0.24,0,2,-2,-1.48,60.4,52.27,43.85,0.65,0.44,216,15,8,10,12.31,22.73,7.12,3,8,20,3,15,76.9,46.72,15.87,8.89,1.67,0.71,1,Magdeburg 0-2 Schalke 04,2025-09-20,L,0,0,0,1,-8.129999999999995,0.21000000000000002,1.06,-1.06,1.6615384615384616,1.5538461538461539,3.6363636363636367,1.909090909090909
29,Magdeburg,0.7,2,-1.3,0.59,1.99,-1.4,0.11,0.01,0.1,0.7,2,-1.3,0,2,-2,-0.7,58.1,57.33,42.86,0.73,0.83,219,15,17,13,23.29,15.66,8.67,6,7,21,5,12,110.5,62.68,11.8,10.38,63.87,30.32,0,Arminia Bielefeld 2-0 Magdeburg,2025-09-12,L,0,0,0,1,-0.7700000000000031,-0.09999999999999998,0.5,-0.5,0.958904109589041,0.8082191780821918,2.4096385542168677,2.397590361445783
30,Magdeburg,1.54,0.85,0.69,1.45,0.83,0.62,0.08,0.02,0.06,1.54,0.85,0.69,4,5,-1,-1.69,52.9,53.55,47.49,0.75,0.62,227,19,19,13,25.33,20.97,10.33,5,11,14,2,16,107.9,55.56,30.07,31.59,76.7,43.56,0,Magdeburg 4-5 Greuther Fürth,2025-08-31,L,0,0,0,1,0.6499999999999986,0.13,2.14,-2.14,2.0533333333333332,1.9333333333333333,1.3709677419354838,1.3387096774193548
31,Magdeburg,2.11,3,-0.89,1.35,2.69,-1.34,0,0.31,-0.31,1.35,3,-1.65,1,3,-2,-1.11,52.9,39.46,40.88,0.74,0.91,162,9,14,23,18.92,25.27,7.85,4,9,10,2,11,45.2,24.02,24.2,26.27,29.07,10.68,0,Hannover 96 3-1 Magdeburg,2025-08-23,L,0,0,0,1,-13.439999999999998,-0.17000000000000004,1.1,-1.1,2.8513513513513513,1.8243243243243246,3.2967032967032965,2.9560439560439558
32,Magdeburg,0.99,3.36,-2.37,0.75,2.76,-2.01,0.25,0.6,-0.35,0.99,3.36,-2.37,2,1,1,3.37,40.4,27.68,38.5,0.53,0.99,96,10,9,23,16.98,23.23,15.28,2,5,8,5,14,28.4,12.94,61.73,69.2,50.87,28.13,0,Dynamo Dresden 1-2 Magdeburg,2025-08-09,W,3,1,0,0,-12.719999999999999,-0.45999999999999996,0.4,2.6,1.8679245283018866,1.4150943396226414,3.393939393939394,2.7878787878787876
33,Magdeburg,1.51,0.5,1.01,1.11,0.49,0.62,0.4,0.02,0.38,1.51,0.5,1.01,0,1,-1,-2.01,66.5,74.87,54,0.99,0.17,358,15,19,9,19.19,52.94,7.5,6,0,45,12,17,249.8,95.71,17.93,17.81,181.13,89.29,1,Magdeburg 0-1 Eintracht Braunschweig,2025-08-03,L,0,0,0,1,8.370000000000005,0.82,2.54,-2.54,1.5252525252525253,1.1212121212121213,2.941176470588235,2.88235294117647
