,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
20,Preußen Münster,2.06,1.77,0.29,1.92,0.63,1.29,0.13,0.38,-0.25,2.06,1.01,1.05,2,1,1,0.71,48.7,37.75,44.39,0.41,0.52,151,12,14,17,34.15,32.69,8.68,5,9,12,2,18,80.6,41.55,21.2,28.8,69.5,32.42,6,Arminia Bielefeld 1-2 Preußen Münster,2025-11-30,W,3,1,0,0,-10.950000000000003,-0.11000000000000004,1.67,1.33,5.024390243902439,4.682926829268292,3.4038461538461537,1.2115384615384615
21,Preußen Münster,0.67,1.38,-0.71,0.59,1.16,-0.57,0.08,0.22,-0.14,0.67,1.38,-0.71,0,0,0,0.71,55.8,30.82,34.44,0.76,1.37,108,12,5,14,6.58,10.22,12.91,2,5,9,4,7,59.1,24.38,40.4,21.33,13.6,5.23,6,Preußen Münster 0-0 Schalke 04,2025-11-22,D,1,0,1,0,-24.979999999999997,-0.6100000000000001,0.74,0.26,0.8815789473684211,0.7763157894736842,1.0072992700729926,0.8467153284671531
22,Preußen Münster,0.48,0.4,0.08,0.33,0.4,-0.07,0.15,0,0.15,0.48,0.4,0.08,0,1,-1,-1.08,55.9,46.82,41.04,0.16,0.33,158,16,12,7,75,21.21,14.5,3,1,18,7,12,66.1,54.67,27.6,25.21,60.13,36.84,5,Greuther Fürth 1-0 Preußen Münster,2025-11-07,L,0,0,0,1,-9.079999999999998,-0.17,1.71,-1.71,3,2.0625,1.2121212121212122,1.2121212121212122
23,Preußen Münster,2.25,2.56,-0.31,1.39,2.14,-0.75,0.1,0.42,-0.32,1.49,2.56,-1.07,2,1,1,1.31,41.3,44.2,46.25,0.6,0.45,157,8,12,17,20,37.78,10.88,8,2,12,4,18,60.1,37.77,103.2,89.17,89.93,64.42,2,Preußen Münster 2-1 Holstein Kiel,2025-10-31,W,3,1,0,0,2.9000000000000057,0.14999999999999997,1.35,1.65,3.75,2.3166666666666664,5.688888888888889,4.7555555555555555
24,Preußen Münster,0.97,1.37,-0.4,0.91,0.56,0.35,0.06,0.05,0.01,0.97,0.61,0.36,0,2,-2,-1.6,63.9,62.45,42.8,0.49,0.61,231,13,10,12,20.41,19.67,7.41,11,5,16,5,15,110.2,66.15,15.2,8.94,62.43,28.84,5,Magdeburg 2-0 Preußen Münster,2025-10-26,L,0,0,0,1,-1.4499999999999957,-0.12,1.11,-1.11,1.9795918367346939,1.8571428571428572,2.2459016393442623,0.918032786885246
25,Preußen Münster,0.86,2.23,-1.37,0.86,1.93,-1.07,0,0.29,-0.29,0.86,2.23,-1.37,2,2,0,1.37,62.7,61.3,45.58,0.58,0.53,251,17,13,14,22.41,26.42,6.85,7,6,19,4,23,147.2,66.85,20.73,15.27,89.67,37.58,5,Preußen Münster 2-2 Dynamo Dresden,2025-10-18,D,1,0,1,0,-1.4000000000000057,0.04999999999999993,0.56,0.44,1.4827586206896552,1.4827586206896552,4.2075471698113205,3.641509433962264
26,Preußen Münster,2.28,4.14,-1.86,2.25,3.31,-1.06,0.03,0.83,-0.8,2.28,4.14,-1.86,1,2,-1,0.86,65.8,54.5,41.4,1.07,0.66,224,9,17,16,15.89,24.24,10.82,3,10,14,4,9,94,51.76,4.8,2.89,51.7,17.2,3,Hertha BSC 2-1 Preußen Münster,2025-10-04,L,0,0,0,1,-11.299999999999997,0.41000000000000003,0.86,-0.86,2.130841121495327,2.102803738317757,6.272727272727272,5.015151515151515
27,Preußen Münster,1.78,1.34,0.44,1.65,0.19,1.46,0.14,1.15,-1.01,1.78,1.34,0.44,3,1,2,1.56,51.5,32.73,34.37,0.64,0.5,117,10,11,12,17.19,24,10.92,2,8,8,3,16,49.2,29.8,45,27.31,69.2,30.92,4,Preußen Münster 3-1 Eintracht Braunschweig,2025-09-28,W,3,1,0,0,-18.770000000000003,0.14,1.82,1.18,2.78125,2.578125,2.68,0.38
28,Preußen Münster,2.08,1.71,0.37,2.08,1.43,0.65,0,0.28,-0.28,2.08,1.71,0.37,1,4,-3,-3.37,63.5,37.86,34.81,0.53,1.44,149,7,14,15,26.42,10.42,8.08,3,7,4,0,12,45.3,35.87,7.53,3.36,4.06,1.07,1,Kaiserslautern 4-1 Preußen Münster,2025-09-19,L,0,0,0,1,-25.64,-0.9099999999999999,1.72,-1.72,3.9245283018867925,3.9245283018867925,1.1875,0.9930555555555556
29,Preußen Münster,2.77,1.35,1.42,2.26,0.38,1.88,0.5,0.22,0.28,2.77,0.59,2.18,1,2,-1,-2.42,72.2,61.07,42,0.54,0.54,276,12,21,10,38.89,18.52,7.57,7,4,19,8,14,187.4,72.58,7.67,2.61,78.93,24.84,4,Preußen Münster 1-2 Fortuna Düsseldorf,2025-09-14,L,0,0,0,1,-11.130000000000003,0,2.25,-2.25,5.12962962962963,4.185185185185184,2.5,0.7037037037037037
30,Preußen Münster,0.82,2.17,-1.35,0.82,2.17,-1.35,0,0,0,0.82,2.17,-1.35,2,1,1,2.35,59.6,30.63,38.06,0.28,0.73,145,9,5,16,17.86,21.92,10.45,2,6,10,4,13,36.7,19.17,33.6,17.1,16.6,6.97,4,Bochum 1-2 Preußen Münster,2025-08-30,W,3,1,0,0,-28.970000000000002,-0.44999999999999996,0.55,2.45,2.928571428571428,2.928571428571428,2.9726027397260273,2.9726027397260273
31,Preußen Münster,1.43,1.42,0.01,1.37,1.29,0.08,0.06,0.14,-0.08,1.43,1.42,0.01,2,1,1,0.99,48.9,26.8,39.64,0.09,0.86,154,4,12,8,133.33,9.3,9.51,4,4,3,1,20,52.8,25.91,54.13,40.64,32.1,21.38,5,Preußen Münster 2-1 Nürnberg,2025-08-22,W,3,1,0,0,-22.099999999999998,-0.77,1.51,1.49,15.88888888888889,15.222222222222223,1.6511627906976745,1.5
32,Preußen Münster,0.47,2.47,-2,0.47,2.3,-1.83,0,0.17,-0.17,0.47,2.47,-2,1,1,0,2,55.8,29.71,37.92,0.31,0.81,142,8,7,16,22.58,19.75,8.58,9,12,9,5,10,33.3,17.37,11.47,9.89,17.23,6.47,3,Preußen Münster 1-1 Paderborn,2025-08-08,D,1,0,1,0,-26.089999999999996,-0.5,0.22,0.78,1.5161290322580645,1.5161290322580645,3.049382716049383,2.839506172839506
33,Preußen Münster,1.34,2.06,-0.72,1.34,1.46,-0.12,0,0.6,-0.6,1.34,2.06,-0.72,2,3,-1,-0.28,66.8,41.55,40.77,0.38,0.56,208,8,11,13,28.95,23.21,8.81,0,9,6,5,17,71.9,45.25,19.27,9.15,29.8,10.79,1,Karlsruher SC 3-2 Preußen Münster,2025-08-02,L,0,0,0,1,-25.25,-0.18000000000000005,1.02,-1.02,3.5263157894736845,3.5263157894736845,3.6785714285714284,2.6071428571428568
