,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
24,Greuther Fürth,1.49,1.69,-0.2,1.37,1.65,-0.28,0.12,0.04,0.08,1.49,1.69,-0.2,1,4,-3,-2.8,54.1,56.82,47.85,0.42,0.41,265,11,16,13,38.1,31.71,9.89,7,6,26,9,7,110.4,63.56,59.87,47.84,53.83,35.9,2,Greuther Fürth 1-4 Karlsruher SC,2025-10-24,L,0,0,0,1,2.719999999999999,0.010000000000000009,1.36,-1.36,3.547619047619048,3.2619047619047623,4.121951219512195,4.024390243902439
25,Greuther Fürth,1.7,4.09,-2.39,1.54,3.41,-1.87,0.16,0.67,-0.51,1.7,4.09,-2.39,0,6,-6,-3.61,54.7,52.72,45.31,0.65,2.02,195,8,10,18,15.38,8.91,12.32,4,6,20,3,11,87.1,40.97,40.73,53.93,66.36,25.95,1,Elversberg 6-0 Greuther Fürth,2025-10-19,L,0,0,0,1,-1.980000000000004,-1.37,0.62,-0.62,2.6153846153846154,2.3692307692307693,2.0247524752475248,1.688118811881188
26,Greuther Fürth,1.5,2.28,-0.78,1.31,2.15,-0.84,0.19,0.13,0.06,1.5,2.28,-0.78,2,2,0,0.78,42.6,38.22,40.41,0.39,0.83,135,8,12,10,30.77,12.05,16.54,2,4,13,3,9,41.8,27.9,79.33,72.21,70.77,41.89,1,Greuther Fürth 2-2 Hannover 96,2025-10-05,D,1,0,1,0,-4.380000000000003,-0.43999999999999995,1.03,-0.03,3.846153846153846,3.358974358974359,2.746987951807229,2.5903614457831328
27,Greuther Fürth,0.32,2.44,-2.12,0.32,2.11,-1.79,0,0.32,-0.32,0.32,2.44,-2.12,0,1,-1,1.12,41.2,25.75,37.11,0.45,1.03,90,7,7,24,15.56,23.3,15.42,2,14,15,6,15,34.7,13.24,57.2,54.03,23.4,9.99,2,Schalke 04 1-0 Greuther Fürth,2025-09-26,L,0,0,0,1,-15.450000000000003,-0.5800000000000001,0.13,-0.13,0.7111111111111111,0.7111111111111111,2.3689320388349513,2.0485436893203883
28,Greuther Fürth,1.79,1.78,0.01,1.77,1.59,0.18,0.02,0.19,-0.17,1.79,1.78,0.01,3,1,2,1.99,33.6,39.85,45.69,0.36,0.36,128,11,11,15,30.56,41.67,15.22,3,3,6,3,22,56.9,34.48,116.2,94.22,137.63,68.44,1,Arminia Bielefeld 1-3 Greuther Fürth,2025-09-19,W,3,1,0,0,6.25,0,1.51,1.49,4.972222222222222,4.916666666666667,4.944444444444445,4.416666666666667
29,Greuther Fürth,0.29,2.75,-2.46,0.22,2.67,-2.45,0.07,0.08,-0.01,0.29,2.75,-2.46,0,3,-3,-0.54,35.5,27.06,40.09,0.36,1.04,119,7,8,14,22.22,13.46,22.96,0,7,8,4,9,15.6,8.07,101.13,92.73,41.03,22.17,2,Greuther Fürth 0-3 Kaiserslautern,2025-09-14,L,0,0,0,1,-8.440000000000001,-0.68,0.09,-0.09,0.8055555555555556,0.6111111111111112,2.644230769230769,2.567307692307692
30,Greuther Fürth,0.85,1.54,-0.69,0.83,1.45,-0.62,0.02,0.08,-0.06,0.85,1.54,-0.69,5,4,1,1.69,47.1,46.45,46.79,0.62,0.75,195,19,13,19,20.97,25.33,10.7,11,5,11,3,10,86.3,44.44,65.13,68.41,99.37,56.44,1,Magdeburg 4-5 Greuther Fürth,2025-08-31,W,3,1,0,0,-0.6499999999999986,-0.13,0.86,2.14,1.3709677419354838,1.3387096774193548,2.0533333333333332,1.9333333333333333
31,Greuther Fürth,1.13,3.37,-2.24,1.04,3.37,-2.33,0.09,0,0.09,1.13,3.37,-2.24,0,2,-2,0.24,54.8,63.17,51.6,0.77,0.71,259,17,15,17,19.48,23.94,9.44,3,4,25,6,13,100,60.94,32.53,39.93,54.4,41.21,1,Greuther Fürth 0-2 Holstein Kiel,2025-08-24,L,0,0,0,1,8.370000000000005,0.06000000000000005,0.47,-0.47,1.4675324675324675,1.3506493506493507,4.746478873239437,4.746478873239437
32,Greuther Fürth,1.71,2.11,-0.4,1.52,0.92,0.6,0.19,0.43,-0.24,1.71,1.35,0.36,2,3,-1,-0.6,60.2,56.52,45.72,1.26,0.54,206,18,20,9,15.87,16.67,11.08,3,5,31,9,11,106.5,72.55,11.53,13.51,64.63,47.41,2,Eintracht Braunschweig 3-2 Greuther Fürth,2025-08-09,L,0,0,0,1,-3.6799999999999997,0.72,1.26,-1.26,1.3571428571428572,1.2063492063492063,3.907407407407407,1.7037037037037037
33,Greuther Fürth,2.18,1.28,0.9,2.01,1.05,0.96,0.17,0.23,-0.06,2.18,1.28,0.9,3,2,1,0.1,31.2,23.71,40.33,0.58,1.51,89,7,10,21,17.24,13.91,22.17,2,3,10,4,8,17.5,7.08,103.07,91.37,60.1,28.64,1,Greuther Fürth 3-2 Dynamo Dresden,2025-08-03,W,3,1,0,0,-7.489999999999998,-0.93,2.08,0.92,3.758620689655173,3.46551724137931,0.847682119205298,0.695364238410596
