,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
22,Bochum,2.62,3.06,-0.44,1.52,1.41,0.11,1.09,0.89,0.2,2.62,2.3,0.32,2,0,2,2.44,39.4,44.85,44.76,0.4,0.94,133,12,13,23,32.5,24.47,17.64,4,7,20,9,10,56.7,30.02,79,73.28,110.03,61.21,0,Eintracht Braunschweig 0-2 Bochum,2025-11-09,W,3,1,0,0,5.450000000000003,-0.5399999999999999,1.32,1.68,6.55,3.8,3.2553191489361706,1.5
23,Bochum,3.84,1.8,2.04,3.52,0.88,2.64,0.33,0.16,0.17,3.84,1.04,2.8,2,0,2,-0.04,36.7,39.62,44.88,0.71,0.87,130,15,24,16,33.8,18.39,24.88,3,9,17,8,10,104.7,46.33,112.8,86.95,166.47,76.62,3,Bochum 2-0 Magdeburg,2025-11-02,W,3,1,0,0,2.9199999999999946,-0.16000000000000003,2.29,0.71,5.408450704225352,4.95774647887324,2.0689655172413794,1.0114942528735633
24,Bochum,1.15,1.77,-0.62,0.29,1.34,-1.05,0.11,0.43,-0.32,0.39,1.77,-1.38,1,1,0,0.62,34.2,40.99,50.48,0.53,1.3,135,11,12,19,22.64,14.62,11.82,5,5,22,7,18,49.2,23.79,115.13,95.62,96.2,55.79,0,Holstein Kiel 1-1 Bochum,2025-10-25,D,1,0,1,0,6.789999999999999,-0.77,1.02,-0.02,2.1698113207547167,0.5471698113207547,1.3615384615384616,1.0307692307692309
25,Bochum,2.11,2.4,-0.29,2.11,1.62,0.49,0,0.02,-0.02,2.11,1.64,0.47,3,2,1,1.29,37.3,43.25,47.04,0.55,0.95,129,11,11,13,20,13.68,10.54,5,2,14,1,22,68.3,37.55,83.53,83.7,92.83,55.03,1,Bochum 3-2 Hertha BSC,2025-10-18,W,3,1,0,0,5.950000000000003,-0.3999999999999999,1.35,1.65,3.836363636363636,3.836363636363636,2.526315789473684,1.705263157894737
26,Bochum,0.6,3.52,-2.92,0.59,2.81,-2.22,0.01,0.72,-0.71,0.6,3.52,-2.92,2,3,-1,1.92,56.3,58.41,47.94,0.5,0.86,234,9,11,22,22,25.58,9.06,5,1,25,2,13,71.2,43.82,15.4,20.72,39.7,25.43,2,Kaiserslautern 3-2 Bochum,2025-10-04,L,0,0,0,1,2.1099999999999994,-0.36,0.19,-0.19,1.2,1.18,4.093023255813954,3.2674418604651163
27,Bochum,1.48,1.3,0.18,1.48,1.13,0.35,0,0.17,-0.17,1.48,1.3,0.18,0,1,-1,-1.18,63.6,72.83,53.59,1.06,0.38,344,17,23,7,21.7,18.42,7.02,9,0,32,4,15,261,90.75,9.07,8.49,121.37,69.01,0,Bochum 0-1 Fortuna Düsseldorf,2025-09-27,L,0,0,0,1,9.229999999999997,0.68,1.65,-1.65,1.3962264150943395,1.3962264150943395,3.4210526315789473,2.9736842105263155
28,Bochum,1.62,2.9,-1.28,0.81,2.83,-2.02,0.05,0.07,-0.02,0.86,2.9,-2.04,1,2,-1,0.28,41.5,39.32,44.22,0.54,0.45,136,16,13,20,24.07,44.44,10.37,10,5,17,5,12,60.6,23.6,84.8,66.6,77.2,30.64,8,Nürnberg 2-1 Bochum,2025-09-20,L,0,0,0,1,-2.1799999999999997,0.09000000000000002,0.87,-0.87,3,1.5,6.444444444444444,6.288888888888889
29,Bochum,1.58,2.73,-1.15,1.4,2.73,-1.33,0.19,0,0.19,1.58,2.73,-1.15,0,1,-1,0.15,36.7,39.32,43.49,0.23,0.86,126,7,15,20,65.22,23.26,25.26,3,8,17,7,11,50.2,27.67,112.4,95.9,92.5,57.96,2,Paderborn 1-0 Bochum,2025-09-12,L,0,0,0,1,2.6199999999999974,-0.63,0.9,-0.9,6.869565217391305,6.08695652173913,3.1744186046511627,3.1744186046511627
30,Bochum,2.17,0.82,1.35,2.17,0.82,1.35,0,0,0,2.17,0.82,1.35,1,2,-1,-2.35,40.4,69.37,50.89,0.73,0.28,247,16,16,5,21.92,17.86,13.58,6,2,25,6,21,154.7,80.83,162.87,82.9,221.47,93.03,2,Bochum 1-2 Preußen Münster,2025-08-30,L,0,0,0,1,28.970000000000006,0.44999999999999996,2.45,-2.45,2.9726027397260273,2.9726027397260273,2.928571428571428,2.928571428571428
31,Bochum,2.33,1.52,0.81,1.14,1.24,-0.1,0.43,0.28,0.15,1.57,1.52,0.05,1,2,-1,-1.81,49.4,56.42,46.59,0.6,0.28,155,11,14,15,23.33,53.57,15.24,2,5,21,9,6,97.4,54.47,52.13,63.88,108.4,62.43,4,Schalke 04 2-1 Bochum,2025-08-23,L,0,0,0,1,7.020000000000003,0.31999999999999995,1.98,-1.98,3.8833333333333337,1.9,5.428571428571428,4.428571428571428
32,Bochum,3.7,0.4,3.3,1.92,0.4,1.52,1.77,0,1.77,3.7,0.4,3.3,2,0,2,-1.3,57,68.94,50.29,0.82,0.3,219,22,16,3,19.51,10,5.76,9,3,25,10,24,147.8,92.38,40.93,41.8,148.3,88.31,2,Bochum 2-0 Elversberg,2025-08-10,W,3,1,0,0,11.939999999999998,0.52,2.9,0.1,4.51219512195122,2.341463414634146,1.3333333333333335,1.3333333333333335
33,Bochum,2.09,3.47,-1.38,1.95,1.54,0.41,0.14,1.94,-1.8,2.09,3.47,-1.38,1,4,-3,-1.62,57.5,43.28,42.75,0.65,0.73,177,6,10,20,15.38,27.4,10.23,2,7,18,8,13,49.6,27.88,18.73,17.33,33.86,11.56,0,Darmstadt 98 4-1 Bochum,2025-08-02,L,0,0,0,1,-14.219999999999999,-0.07999999999999996,0.94,-0.94,3.215384615384615,3,4.753424657534247,2.1095890410958904
